id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
Ugy7lr2UnMbJPZzierB4AaABAg.8hexguhIlI48hpRbN55MQu		1	2018-06-23 09:11:44	Audio	Yes, she didn't get the left wing propaganda answers. "But, but,but". The news media is the enemy of all Americans!	UCQH0eEUn4toUjzzhyJhJedg	http://www.youtube.com/channel/UCQH0eEUn4toUjzzhyJhJedg	1	Ugy7lr2UnMbJPZzierB4AaABAg	Wes Inman
Ugy7lr2UnMbJPZzierB4AaABAg.8hexguhIlI48hmUIz5XDFM		4	2018-06-22 05:37:35	Raw lifestylerules	Wes Inman exactly! I think it frustrated her that he is an honest man that has been doing his job for years and he’s tired of of dealing with those criminals at the border!	UC0jCzPRdDFmPCIG_wQsj0sA	http://www.youtube.com/channel/UC0jCzPRdDFmPCIG_wQsj0sA	1	Ugy7lr2UnMbJPZzierB4AaABAg	Wes Inman
Ugy7lr2UnMbJPZzierB4AaABAg.8hexguhIlI48hj1s_EUex3		4	2018-06-20 21:31:27	Albert Mora	Wes Inman hahaha yess!!	UC5mAlc8MLdgfXbee_W2h7fQ	http://www.youtube.com/channel/UC5mAlc8MLdgfXbee_W2h7fQ	1	Ugy7lr2UnMbJPZzierB4AaABAg	Wes Inman
UgxrD0xoJ-I6f6i-BW14AaABAg	0	4	2018-06-19 07:27:10	Tony tony	Very well answered !<br />Border patrol, keep up the good work, this people need to be taken to justice and reunited with their children so they can be deported.	UCT0YpqanLNva9R4hepXO1xA	http://www.youtube.com/channel/UCT0YpqanLNva9R4hepXO1xA	0		
UgwPUiOGFxTx4q82h0l4AaABAg	0	2	2018-06-19 07:26:38	geno mccgeno	@<a href="https://www.youtube.com/watch?v=IUzMUHhkNVQ&amp;t=1m30s">1:30</a> Family units? What exactly is that? A man and woman and 2.5 children?	UCdc4q40Hsqs_gZQOQezgYzA	http://www.youtube.com/channel/UCdc4q40Hsqs_gZQOQezgYzA	0		
UgyReQR0Cb8a2wVEeLd4AaABAg	0	1	2018-06-19 07:19:56	Patrick Richardson	Liberal policy gives the government more power!!! Wake up libtards!!! Restore the constitution and our republic!!!!	UCfeomzuDWC3jkVEKUPAFLSA	http://www.youtube.com/channel/UCfeomzuDWC3jkVEKUPAFLSA	0		
UgzdGsbdvZjRwPgwLa94AaABAg	0	0	2018-06-19 06:22:56	Holman Garcia	Repent and give your life to THE HOLY GOD JESUS CHRIST.<br /><br />The USA government is a evil government. They go to another countries and create an illegal war which make people leave their countries and family ,and they act like they are the good people when they worship satan and his demons ,but is coming the time when they will do the same. JESUS CHRIST already sold this natio to satan and his demons. <br /><br />The media in the USA don&#39;t want the USA citizens and not citizens to know the truth about any topics. THE HOLY BIBLE explains IN REVELATION 1-22 ROMANS 2<br />They alway cut the experts off ,when they try to explain something if that will expose thier agenda. Evil everywhere.<br /><br />How evil this humans race are today day. They can sale their own kids for money,prestige,power,fame. This himans are thirty for blood. Evil evil people.	UC4RTDcRe1lTLzEpj0kyKJEQ	http://www.youtube.com/channel/UC4RTDcRe1lTLzEpj0kyKJEQ	0		
UgySZTbB3EdfdrVs7zN4AaABAg	0	4	2018-06-19 05:55:06	Rhonda Davis	2014 it began! They were not enforcing the law. To have order we must enforce and follow laws. So many lies! Quit trying to blame the president. This happened because they were violating the laws. AMERICANS WHO VIOLATE THE LAW ARE SEPARATED FROM THEIR CHILDREN. We still want to help and take care of the children.. put more energy towards solutions and stop demonizing the president.	UCG-mMYGovVjclvbmUr6ezWg	http://www.youtube.com/channel/UCG-mMYGovVjclvbmUr6ezWg	0		
UgwjazF0M36bM7jqAUJ4AaABAg	0	4	2018-06-19 05:35:15	vintage sky bee 1	Illegal aliens are liers.	UCyo-jDWzeS3VNNJEvQETG2Q	http://www.youtube.com/channel/UCyo-jDWzeS3VNNJEvQETG2Q	0		
Ugw38hpxA-xzJ6QdTSl4AaABAg	0	0	2018-06-19 05:31:49	Brian Lewis	Have it, enjoy your zero tolerance manipulative policies, because trump is mad at the Democrats. Enjoy the snowball effect when this solves nothing. It&#39;s going nowhere.	UCkiBog1-Hc59lR-6S3m4I7g	http://www.youtube.com/channel/UCkiBog1-Hc59lR-6S3m4I7g	0		
UgxghjMLn2Tqk1fVlOB4AaABAg	0	3	2018-06-19 05:31:41	vintage sky bee 1	Cruel and inhumane my foot. Sick of illegal aliens taking advantage of America. Kick them out. They&#39;re parasites! Americans should worry about abused elderly in nursing homes, abortions, victims of sexual abd violent crimes in America. These parasites drain the resources of USA. They don&#39;t care and respect out country they only care about themselves and money. These USA politician are doing Americans a disservice showing that they care more for illegal aliens then American citizens. If their countries are so unsafe ,why are so many Americans going there for vacations.	UCyo-jDWzeS3VNNJEvQETG2Q	http://www.youtube.com/channel/UCyo-jDWzeS3VNNJEvQETG2Q	0		
UgxZ4Psj86Lb_irAtil4AaABAg	0	0	2018-06-19 04:57:23	Lasno Haja	Why they ignored the &quot;Causa Prima of this issue back to 2014&quot;. Previous US policy which have been keeping &quot; migrant-flames&quot; in US-Mexico border lines seem to be looking for another Political-Scapgoat.	UC2IC_cGQLhnVRU39jpKXjug	http://www.youtube.com/channel/UC2IC_cGQLhnVRU39jpKXjug	0		
Ugy87rkSVVrQIqjNWep4AaABAg	2	19	2018-06-19 04:28:58	Tony Evers	Hey Gail, Why don&#39;t you let them live with you if they are harmless ?	UCF8Eo3vzCd1xh_vmfCkPJdQ	http://www.youtube.com/channel/UCF8Eo3vzCd1xh_vmfCkPJdQ	0		
Ugy87rkSVVrQIqjNWep4AaABAg.8hed3n7Ahtt8iBSeQn7V-P		1	2018-07-02 07:43:26	Katrina Bailey	I don't see her friend Oprah building a school or investing anything into these countries. All her free give aways and nothing for these poor helpless people. Support building that wall and there will be less of them is problem. People don't have a problem with Obama giving terrorists cash but saw they don't want to waste money on a wall. But we waste money paying for them to live here.	UC3N-nDsSmgcWzcmFTjmrPXQ	http://www.youtube.com/channel/UC3N-nDsSmgcWzcmFTjmrPXQ	1	Ugy87rkSVVrQIqjNWep4AaABAg	Tony Evers
UgzCCgv6Hc5RUYYoP7B4AaABAg	3	13	2018-06-19 04:27:21	Tony Evers	BUILD THE WALL!	UCF8Eo3vzCd1xh_vmfCkPJdQ	http://www.youtube.com/channel/UCF8Eo3vzCd1xh_vmfCkPJdQ	0		
UgzCCgv6Hc5RUYYoP7B4AaABAg.8hecsvrJPI38hmHOglCNFe		0	2018-06-22 03:44:46	therealmo	they don't qualify for any of that	UCgqucTgKQwnL4zUOCihCTpw	http://www.youtube.com/channel/UCgqucTgKQwnL4zUOCihCTpw	1	UgzCCgv6Hc5RUYYoP7B4AaABAg	Tony Evers
UgzCCgv6Hc5RUYYoP7B4AaABAg.8hecsvrJPI38hmGVGMvim-		0	2018-06-22 03:36:56	Tony Evers	I don't mind paying for security as long as we can cut off the welfare and foodstamps for the undeserving.	UCF8Eo3vzCd1xh_vmfCkPJdQ	http://www.youtube.com/channel/UCF8Eo3vzCd1xh_vmfCkPJdQ	1	UgzCCgv6Hc5RUYYoP7B4AaABAg	Tony Evers
UgzCCgv6Hc5RUYYoP7B4AaABAg.8hecsvrJPI38hkmWCJ740t		0	2018-06-21 13:46:56	therealmo	Tony Evers And then I’ll come out after your taxes	UCgqucTgKQwnL4zUOCihCTpw	http://www.youtube.com/channel/UCgqucTgKQwnL4zUOCihCTpw	1	UgzCCgv6Hc5RUYYoP7B4AaABAg	Tony Evers
Ugyuc7qX2SW0k0cTZQd4AaABAg	0	0	2018-06-19 00:46:17	Bob M	Coming here to escape gang violence!?<br />LMAO! ok sure	UCAkDprMh88NNQR_CAamndSQ	http://www.youtube.com/channel/UCAkDprMh88NNQR_CAamndSQ	0		
UgwaEBuX_ucUS5wIrVZ4AaABAg	0	4	2018-06-19 00:42:26	john	Chief Padilla for Governor.	UCIoUbfJZN7ix_eNKYGeuCUQ	http://www.youtube.com/channel/UCIoUbfJZN7ix_eNKYGeuCUQ	0		
UgwLAPtG61FnOyqzWXF4AaABAg	0	7	2018-06-19 00:33:18	john	Who cares. Don&#39;t break the laws and you won&#39;t have these problems.	UCIoUbfJZN7ix_eNKYGeuCUQ	http://www.youtube.com/channel/UCIoUbfJZN7ix_eNKYGeuCUQ	0		
UgyBdl18sW1aGz7cpe54AaABAg	0	2	2018-06-18 23:45:55	Aj thee unstoppable 101	Yes!!!! Mr. Padilla when someone violates the United States law they will be punished, good we have people that can think straight. Democrats don’t care about laws. Democrats don’t care about US citizens safety. Democrats have to keep lying to be heard. Democrats care more about illegals. Democrats give to the people who commit fraud. My question is how America still standing with all the selfish Democrats. Well I guess there must be more good🤷‍♂️	UCGIvrzd7-Ggm1BBznFN82CQ	http://www.youtube.com/channel/UCGIvrzd7-Ggm1BBznFN82CQ	0		
UgzfaZE54MCFzS3KXVp4AaABAg	0	0	2018-06-18 23:07:01	AlCastle84	Fascism will come to America wrapped in a flag and Democracy will die in thunderous applause.	UCn2izJEXAuUTdcLU-4RrBUA	http://www.youtube.com/channel/UCn2izJEXAuUTdcLU-4RrBUA	0		
Ugyns18kIwbbp0qVDOx4AaABAg	0	1	2018-06-18 22:45:10	tex Lalongbow	i should say i have Hispanic friends	UCpxZf7QDz7KJujmnp_F6LOQ	http://www.youtube.com/channel/UCpxZf7QDz7KJujmnp_F6LOQ	0		
UgxCE2qP2ekhHYIUiFJ4AaABAg	0	0	2018-06-18 22:44:06	Candy Vanpelt	Gail take them to your house.	UCs1FZkkyh3WgMcUvu03YqLA	http://www.youtube.com/channel/UCs1FZkkyh3WgMcUvu03YqLA	0		
UgyUGPoXUIoN8__Tjm14AaABAg	0	1	2018-06-18 22:36:24	sherri99516	There&#39;s nothing complicated about it!!!! No foreign national is allowed or encouraged to sneak across our U.S. border and enter through devious and illegal means. And that action is done by any means they see fit. Much less the single individuals are the organized groups who like the drug cartels run major slavery rings consisting of mainly women and children. The U.S. is what we call a country that without borders IS NOT a country. Pretty simple enforce the laws and if you don&#39;t like them change them but everyone has to follow the law. No exclusions for all those special people. Too many people are flapping their gums about oh, NO!... How inhuman? Really? Question Ms. Gayle.... How many countries have you just walked/or under cover of night without your countries passport, to just cross another countries border. One thing is for sure you wouldn&#39;t be treated to the keys of the city with full benefits and health care like those who cross illegally into U.S. borders. First and Foremost you should be more concerned about your fellow American&#39;s personal security &amp; financial stability of your country first, not routing for another foreign country to win and take what all your countries citizens have legitimately earned. We have current immigration laws that are not being enforced. Those that are now being enforced are not new laws from President Trump but laws from the former Gov Administrations!!!! If you give free passes to illegal aliens whose to say your citizens have to follow the U.S. law too?	UCRjCNZlQ5TRgHnTTLDn1WUg	http://www.youtube.com/channel/UCRjCNZlQ5TRgHnTTLDn1WUg	0		
UgxFWokUqnh3DfMI-bt4AaABAg	2	0	2018-06-18 22:19:54	tex Lalongbow	i know american Hispanics who want the wall most are just silent in the matter	UCpxZf7QDz7KJujmnp_F6LOQ	http://www.youtube.com/channel/UCpxZf7QDz7KJujmnp_F6LOQ	0		
UgxFWokUqnh3DfMI-bt4AaABAg.8hdypcnsRep8hg_1MHtZCA		0	2018-06-19 22:32:10	rjtheripper931	I ain't	UCDvsYhSHDp9u9yULZrkhoUA	http://www.youtube.com/channel/UCDvsYhSHDp9u9yULZrkhoUA	1	UgxFWokUqnh3DfMI-bt4AaABAg	tex Lalongbow
UgxFWokUqnh3DfMI-bt4AaABAg.8hdypcnsRep8hfQSRqYX-Z		0	2018-06-19 11:49:14	Supersoul survival	Chris Lalonde Exactly. They don't want to be deported or whatever. But I also know Hispanics that criticize America up and down left and right, even though they take advantage of being able to live in USA. Hare Krishna	UCnmFi2v_a1SKfdHfskGlMRQ	http://www.youtube.com/channel/UCnmFi2v_a1SKfdHfskGlMRQ	1	UgxFWokUqnh3DfMI-bt4AaABAg	tex Lalongbow
UgypCoBuc5TpI3FnBY54AaABAg	0	39	2018-06-18 22:16:33	tex Lalongbow	fake news, go border patrol	UCpxZf7QDz7KJujmnp_F6LOQ	http://www.youtube.com/channel/UCpxZf7QDz7KJujmnp_F6LOQ	0		
UgzwbUBtSOEp4SK0UCB4AaABAg	0	3	2018-06-18 21:57:15	RIDE w/ PRIDE	I like this guy...he doesn&#39;t talk nervous because he knows the law. The media is just looking for drama. Anything for a story.<br />It isnt complicated because it is a law. Nothing new under the sun just usual drama the news creates to separate citizens from speaking their minds without retaliation	UCiCIfFUoQ96N8OFg9IVymCg	http://www.youtube.com/channel/UCiCIfFUoQ96N8OFg9IVymCg	0		
Ugy3lcFd08UK-gxxll14AaABAg	2	85	2018-06-18 21:28:41	Bumling	I&#39;m never watched CBS and never will. Terrible interview by an obviously bias reporter. Honestly just quit.	UCH1AgRRxP9Jy8fHfliTpmoQ	http://www.youtube.com/channel/UCH1AgRRxP9Jy8fHfliTpmoQ	0		
Ugy3lcFd08UK-gxxll14AaABAg.8hdsySR81n78hnt5zdwyzw		0	2018-06-22 18:42:15	Antonio Mora	shut the f****** up	UCByiyvvStRZEWE0U5eHAo9w	http://www.youtube.com/channel/UCByiyvvStRZEWE0U5eHAo9w	1	Ugy3lcFd08UK-gxxll14AaABAg	Bumling
Ugy3lcFd08UK-gxxll14AaABAg.8hdsySR81n78hiKWMscXXo		1	2018-06-20 14:55:04	volcano hi	Im pretty sure federal funding has supported all the networks for years. its all garbage. Stop funding network tv.	UCUFqHNHkscjvsfH2OZ3XjJw	http://www.youtube.com/channel/UCUFqHNHkscjvsfH2OZ3XjJw	1	Ugy3lcFd08UK-gxxll14AaABAg	Bumling
Ugx_uAt8frz7sUMI4Dp4AaABAg	0	0	2018-06-18 21:22:35	Bert Nijhof	I understand this officer. He claims: &quot;Befehl ist Befehl&quot; the same defense used by the officers in Nuremberg trial in 1945/46.	UC-ieHqGWd5Ica-M2fmfwkmw	http://www.youtube.com/channel/UC-ieHqGWd5Ica-M2fmfwkmw	0		
UgxyCky_F_deVr0DP5l4AaABAg	0	2	2018-06-18 20:33:44	Cody Robertson	Build a bigger wall! That will minimize the problem	UCOXziJ7lR6eH1ltM5Fd1BPA	http://www.youtube.com/channel/UCOXziJ7lR6eH1ltM5Fd1BPA	0		
UgyVoJZIQqsnPUV6fCp4AaABAg	0	0	2018-06-18 20:13:48	Maggie Doggie	Peace out Pepe	UC3bFeHLPF8aAZ0Xtu1JboXg	http://www.youtube.com/channel/UC3bFeHLPF8aAZ0Xtu1JboXg	0		
UgxO547ACoSA83YB7qt4AaABAg	0	3	2018-06-18 20:09:06	Jerry Moore	Why don&#39;t we care about American children this much? Ever wonder what it&#39;s like being a poor kid in America? Time for America to step in and reeducate the govt on who put them in charge.	UCOl8sJy9xivOM9kA0q18itQ	http://www.youtube.com/channel/UCOl8sJy9xivOM9kA0q18itQ	0		
UgwCUBG4LYIeI2jo4xF4AaABAg	0	1	2018-06-18 20:05:46	Joel Scott	Cut him off, he&#39;s a father!! Cut to break!! Libs care more about foreign children that are mal-nourished and sick from a dangerous journey than they do for the childen suffering in their own failed state. How come they aren&#39;t asking questions like, &quot;Can these parents provide documentation proving these kids are theres?&quot; What are we supposed to do, take them at their word and let them walk into the country and start collecting welfare with made up names and zero vetting? These people are lucky they are being held to the same standard us legal Americans are being held. It could be much much worse.	UCEtCktggzRL95ymYtR_p6aA	http://www.youtube.com/channel/UCEtCktggzRL95ymYtR_p6aA	0		
UgzqH6o-ouFMnstU9Lp4AaABAg	1	1	2018-06-18 19:56:51	Judith Osorio	A man hanged himself in his cell because they took his wife and child away. Why are they leading them to believe they will never see their loved one again? That&#39;s unusual and inhumane punishment.	UC9cMQ6gzKatMZa7DI4Y3m0w	http://www.youtube.com/channel/UC9cMQ6gzKatMZa7DI4Y3m0w	0		
Ugz2vcWncLwH_3bMIiB4AaABAg	0	1	2018-06-18 19:41:14	dukky fuzz	Fukin gestapo	UCEtJoWi25WT72gj0PfSyPng	http://www.youtube.com/channel/UCEtJoWi25WT72gj0PfSyPng	0		
UgzIMxOP9pMs9uFgGf94AaABAg	2	2	2018-06-18 19:29:43	BCE PRODUCTION /CG-Tv Youtube Channel	same happen to us in the usa break law they goin take ur childs	UCGSVcO8ON9uLqKrJn8p0v3g	http://www.youtube.com/channel/UCGSVcO8ON9uLqKrJn8p0v3g	0		
UgzIMxOP9pMs9uFgGf94AaABAg.8hdfMCDRkWU8hiyN0d83He		0	2018-06-20 20:52:03	BCE PRODUCTION /CG-Tv Youtube Channel	well maybe they shouldnt come	UCGSVcO8ON9uLqKrJn8p0v3g	http://www.youtube.com/channel/UCGSVcO8ON9uLqKrJn8p0v3g	1	UgzIMxOP9pMs9uFgGf94AaABAg	BCE PRODUCTION /CG-Tv Youtube Channel
UgzIMxOP9pMs9uFgGf94AaABAg.8hdfMCDRkWU8hidH34TyLS		0	2018-06-20 17:47:45	M H	BCE PRODUCTION /CG-Tv Youtube Channel Yeah, but the kid isn't detained for an indefinite amount of time nor not allowed a support system. The kid isn't stripped down out of it's humanity and given a number. These kids are not allowed to see family, lawyers, non profit organizations, or anyone who could possibly care for them. These kids are only at times given 2 hours to be outdoors, and are given no news of their parents, guardians, or any information that would have value to them. It is not the same.	UCFh6J40UsqasuhKx58WpUeQ	http://www.youtube.com/channel/UCFh6J40UsqasuhKx58WpUeQ	1	UgzIMxOP9pMs9uFgGf94AaABAg	BCE PRODUCTION /CG-Tv Youtube Channel
Ugw2HhW2kbpx4BhXISp4AaABAg	0	0	2018-06-18 19:28:48	BCE PRODUCTION /CG-Tv Youtube Channel	they just doin nthey job	UCGSVcO8ON9uLqKrJn8p0v3g	http://www.youtube.com/channel/UCGSVcO8ON9uLqKrJn8p0v3g	0		
UgyAa6l2ba2XcaP7W054AaABAg	5	0	2018-06-18 19:04:35	Gilberto Colon	Chief Padilla...you say, &quot;when you have this flow of people...&quot;...bruh, as a latino that I am I need to remind you that those are YOUR people! You are latino yourself Señor Chief Oficial PADILLA! Have you no shame? Where are your descendants from? Do you still keep contact with your tíos (uncles), primos (cousins), etc...in whatever Latin American country they are from? Have you no empathy (now that you are US citizen)? Do you not realize that by having empathy on them you are showing empathy to your own RAZA? To your own family tree? So, to you it&#39;s US 1st, then FAMILIA, huh? Hmmmmmmmm..........	UCyPasWJcrfbeuQIxfPZrCHg	http://www.youtube.com/channel/UCyPasWJcrfbeuQIxfPZrCHg	0		
UgyAa6l2ba2XcaP7W054AaABAg.8hdcU7goY6p8hgZoMMHtdz		0	2018-06-19 22:30:15	rjtheripper931	I am Mexican and I agree with him.	UCDvsYhSHDp9u9yULZrkhoUA	http://www.youtube.com/channel/UCDvsYhSHDp9u9yULZrkhoUA	1	UgyAa6l2ba2XcaP7W054AaABAg	Gilberto Colon
UgyAa6l2ba2XcaP7W054AaABAg.8hdcU7goY6p8hfwcUnIZKB		0	2018-06-19 16:39:07	Gilberto Colon	...who you are and where you are from Ms. Li. "Li" is your name, huh? Interesting! :)	UCyPasWJcrfbeuQIxfPZrCHg	http://www.youtube.com/channel/UCyPasWJcrfbeuQIxfPZrCHg	1	UgyAa6l2ba2XcaP7W054AaABAg	Gilberto Colon
UgyAa6l2ba2XcaP7W054AaABAg.8hdcU7goY6p8hfwCcZ0g4h		1	2018-06-19 16:35:27	Gilberto Colon	I'm born and raised in NY...the US attracts because of it's diversity. If it's great, it is because of immigrants (which includes your family tree unless you are a native indian), both documented and undocumented, have built it and given it the "seasoning" that it has. Being from the US doesn't mean that you lose touch of where you are from! "Li", huh? Interesting! :)	UCyPasWJcrfbeuQIxfPZrCHg	http://www.youtube.com/channel/UCyPasWJcrfbeuQIxfPZrCHg	1	UgyAa6l2ba2XcaP7W054AaABAg	Gilberto Colon
UgyAa6l2ba2XcaP7W054AaABAg.8hdcU7goY6p8hfOl1EEH1G		0	2018-06-19 11:34:26	Supersoul survival	Gilberto Colon Stay in your homeland bro. You love it and your people and your government. USA attracts people because it is great, and if you disagree, stay away.	UCnmFi2v_a1SKfdHfskGlMRQ	http://www.youtube.com/channel/UCnmFi2v_a1SKfdHfskGlMRQ	1	UgyAa6l2ba2XcaP7W054AaABAg	Gilberto Colon
UgyAa6l2ba2XcaP7W054AaABAg.8hdcU7goY6p8heECRad7XY		0	2018-06-19 00:42:58	Bob M	Gilberto Colon lol ok sure	UCAkDprMh88NNQR_CAamndSQ	http://www.youtube.com/channel/UCAkDprMh88NNQR_CAamndSQ	1	UgyAa6l2ba2XcaP7W054AaABAg	Gilberto Colon
UgwJEXAwQjsp9-4gaQ94AaABAg	1	5	2018-06-18 18:51:57	sai76	These illegals shouldn&#39;t be detained at all but sent back immediately. This is a waste of tax payer money. They need to set up barbed wire fences, dig trenches and plant landmines around the border. People shouldn&#39;t be mad at Trump, but the Mexican president for not taking care of his own people.	UC5gb-ZINtbIneY3_ifXjtEw	http://www.youtube.com/channel/UC5gb-ZINtbIneY3_ifXjtEw	0		
UgwJEXAwQjsp9-4gaQ94AaABAg.8hdb1YFdK-v8hma6zAL4cs		0	2018-06-22 06:37:07	Scott FW	No they shouldn't be sent back literally immediately, they should be give due process according to the established law of the land. And if they have to be detained for a time while that happens, welcome to the legal system. Now, a question, has the government provided funding from either our tax dollars, or Federal Reserve cash invented from thin air, for enough judges to give due process to those thousands of illegal immigrants in a timely manner?	UC5i-XbNGul_S4LK6Ej__ATQ	http://www.youtube.com/channel/UC5i-XbNGul_S4LK6Ej__ATQ	1	UgwJEXAwQjsp9-4gaQ94AaABAg	sai76
Ugzd0vmIKBaE8aPXfMB4AaABAg	0	2	2018-06-18 18:34:43	David Hix	Yeah did you hear what the chief said the parents are given a paper as far as the children,,,,their were no children who was breast feeding being ripped away from its mom..misinformation,,,,this info will probably never be aired again,,,,	UCJS9LXxWX_nXVc547GRUUTg	http://www.youtube.com/channel/UCJS9LXxWX_nXVc547GRUUTg	0		
Ugx7J0UCxFdcKbQVRdh4AaABAg	0	9	2018-06-18 18:26:51	Jeff Lewis	GOOD JOB MEN &amp; WOMAN AND THANK YOU FOR YOUR SERVICE!!!	UC204sFpMzPFRepSxhggel8g	http://www.youtube.com/channel/UC204sFpMzPFRepSxhggel8g	0		
Ugxi-o0Fwf80gFBZdRN4AaABAg	0	0	2018-06-18 18:26:03	Scorch1028	U.S. immigration laws were written by the ‘legislature’, and ‘legis’ is the Latin word for ‘legal and law’. Legis is also the root-word of ‘legitimate.’ Our government considers what is ‘legal’ to be ‘legitimate’, so the immigration ‘laws’ are both legal and legitimate.	UCf_7YFzIhkfJIdGNhAt2MsA	http://www.youtube.com/channel/UCf_7YFzIhkfJIdGNhAt2MsA	0		
UgyigXQq4-eaaHLXhOZ4AaABAg	2	3	2018-06-18 18:24:23	crnflakegrl	Thank you for being there, Gayle. Thank you for pushing for answers. Thank you for fighting for truth.	UCdnKVHclUlMnzDkVMlHUPFQ	http://www.youtube.com/channel/UCdnKVHclUlMnzDkVMlHUPFQ	0		
Ugw7SGFEeGm4Ez0Jquh4AaABAg	0	1	2018-06-18 18:18:07	Steph Thompson	These are the immigrants <a href="https://www.silverdoctors.com/wp-content/uploads/2018/06/1529208972_barrack-obama-satan.jpg">https://www.silverdoctors.com/wp-content/uploads/2018/06/1529208972_barrack-obama-satan.jpg</a>	UC-3HN4XayUak1DX_LfzCDAA	http://www.youtube.com/channel/UC-3HN4XayUak1DX_LfzCDAA	0		
Ugy4BOvlihQDtlprB614AaABAg	0	2	2018-06-18 18:17:17	Slick Ratchet	Yeah libtards, it&#39;s called the law!	UCOM20h2palr2wSPQ5DRXYkw	http://www.youtube.com/channel/UCOM20h2palr2wSPQ5DRXYkw	0		
UgyqKUypcG08hgD0vAN4AaABAg	0	36	2018-06-18 18:15:17	Big Dave	If she would shut up and listen to the chief she’d understand	UCkbWlpIKR4Cc4XbXXk_FMfw	http://www.youtube.com/channel/UCkbWlpIKR4Cc4XbXXk_FMfw	0		
UgzAQMWaUi-F9dGttqF4AaABAg	0	0	2018-06-18 18:13:52	Issai Ochoa	well spoken	UCIitatBFeLgb0HCwmd-KRPQ	http://www.youtube.com/channel/UCIitatBFeLgb0HCwmd-KRPQ	0		
UgzHmxBvV72Un1fBa614AaABAg	1	3	2018-06-18 18:09:58	Ron R	Mexico needs to be sanctioned for allowing people to risk their lives. They should be helping them.	UCnBEZtoQC4oThnIZKrI_Xew	http://www.youtube.com/channel/UCnBEZtoQC4oThnIZKrI_Xew	0		
UgzHmxBvV72Un1fBa614AaABAg.8hdXE2pMsqM8hhRH_1HOif		0	2018-06-20 06:34:59	A man has no name	Ron R Why do ignorant Americans assume that anybody that speaks Spanish must be a Mexican? Mexico's Foreign Affairs Minister Luis Videgaray said Mexico has been informed by the Department of Homeland Security that since April — when the "zero tolerance" policy was enacted — that nearly 2,000 children have been separated from their parents. Of those cases, only 21 of the children were originally from Mexico. Twelve of those children, he said, have already been deported back to the country. Most of the cases involve children from Guatemala, Honduras, and El Salvador. While children from Mexico comprised roughly 1% of children separated from their parents, Videgaray said Mexico would stand alongside Central American nations in opposing the US policy, and call on the international community to press the US to stop the practice. More Mexican immigrants have returned to Mexico from the U.S. than have migrated here since the end of the Great Recession in 2009, according to a new Pew Research Center analysis of newly available government data from both countries. The same data sources also show the overall flow of Mexican immigrants between the two countries is at its smallest since the 1990s, mostly due to a drop in the number of Mexican immigrants coming to the U.S. From 2009 to 2017, more than 2 million Mexicans and their families (including U.S.-born children) left the U.S. for Mexico,	UCPmV7tI_4sHpMfMQp1ZD7dg	http://www.youtube.com/channel/UCPmV7tI_4sHpMfMQp1ZD7dg	1	UgzHmxBvV72Un1fBa614AaABAg	Ron R
UgxyhMv8EwDA5BVPezh4AaABAg	0	10	2018-06-18 18:05:49	Hector Alicea	&quot;I dont want to go back to 2014&quot;... yea, because in 2014 the same thing was happening. Just that the media was constantly rubbing Obamas balls, that they refused to paint him in a bad image and knew it didnt fit the narrative.	UC7J-T3D5O2mrsL6KKgNg_OQ	http://www.youtube.com/channel/UC7J-T3D5O2mrsL6KKgNg_OQ	0		
UgxG7ANuElT68y3Fy_14AaABAg	0	1	2018-06-18 18:04:33	Maria Callous	take them to Detroit...drop them off in Detroit. Welcome to the USA :)	UCDGa1m6sPFG5VVyrfdNB25g	http://www.youtube.com/channel/UCDGa1m6sPFG5VVyrfdNB25g	0		
UgxktOj_pedEu-wHflt4AaABAg	0	3	2018-06-18 17:47:47	Libtards are the leading cause to cancer	<b>There is a clear and concerted effort by the corporate owned media to brainwash the masses</b><br /><br />The CNN/MSNBC/CBS narrative: Gender is a social construct, <br />there is a war on women, black people are oppressed,the economy is fine, <br />global warming is your fault and now you&#39;re going to pay for it, <br />Democrats can do no wrong, <br />big government is the answer to everything, there is no God, homosexuality is just as normal or even superior to heterosexuality, <br />illegal immigrants have just as many rights as a U.S. citizen, only whites can be racist and they owe every other race, men are inferior to women, strict gun control, feelings are more important than the truth, moral relativism (nothing is right or wrong,) socialism is better than freedom, multiculturalism and diversity are somehow good for society, every culture is equal to every other culture, and to hate everything else about America. <br />It&#39;s nothing but social engineering through mass propaganda and the weak minded lemmings drink it like Kool-Aid. Check mate.	UCqMKDCsACpLU09a6cfwERwg	http://www.youtube.com/channel/UCqMKDCsACpLU09a6cfwERwg	0		
